"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
24," Federal-gov",33339,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
79," Federal-gov",163140,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," >50K"
26," Local-gov",131777,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,2002,40," United-States"," <=50K"
23," Federal-gov",146399,13," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,55," United-States"," <=50K"
21," Federal-gov",162160,10," Never-married"," Craft-repair"," Own-child"," Asian-Pac-Islander"," Male",0,0,40," Taiwan"," <=50K"
28," Never-worked",205562,14," Never-married"," Adm-clerical"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
68," Federal-gov",65730,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,25," United-States"," <=50K"
48," Self-emp-not-inc",162236,14," Widowed"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," Cambodia"," >50K"
18," Federal-gov",195981,9," Widowed"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
49," Private",133917,11," Never-married"," Sales"," Other-relative"," Black"," Male",0,0,40," Cambodia"," <=50K"
20," Federal-gov",211968,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,45," United-States"," <=50K"
20," Federal-gov",34321,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
20," Federal-gov",163911,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
36," Local-gov",28160,9," Divorced"," Craft-repair"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
17," Federal-gov",181337,6," Never-married"," Craft-repair"," Own-child"," Other"," Female",0,0,20," United-States"," <=50K"
36," Federal-gov",139770,10," Divorced"," Craft-repair"," Own-child"," White"," Female",0,0,32," United-States"," <=50K"
38," Federal-gov",338212,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,20," United-States"," <=50K"
38," Local-gov",181705,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,24," United-States"," <=50K"
18," Federal-gov",266287,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,25," United-States"," <=50K"
81," Federal-gov",89015,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,18," United-States"," <=50K"
18," Federal-gov",256179,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",594,0,10," United-States"," <=50K"
51," Local-gov",146325,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,28," United-States"," <=50K"
26," Federal-gov",221626,13," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
31," Federal-gov",85077,13," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,1902,20," United-States"," >50K"
66," Federal-gov",206560,9," Widowed"," Adm-clerical"," Not-in-family"," Other"," Female",0,0,35," Puerto-Rico"," <=50K"
23," Federal-gov",381741,12," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,1721,20," United-States"," <=50K"
73," Federal-gov",84390,11," Married-spouse-absent"," Craft-repair"," Not-in-family"," White"," Female",0,0,32," United-States"," <=50K"
28," Federal-gov",149646,10," Divorced"," Armed-Forces"," Own-child"," White"," Female",0,0,20," Cambodia"," <=50K"
35," Self-emp-not-inc",193260,14," Married-civ-spouse"," Sales"," Husband"," Asian-Pac-Islander"," Male",0,0,40," Cambodia"," >50K"
30," Local-gov",197827,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
21," Federal-gov",123727,10," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,28," United-States"," <=50K"
47," Never-worked",34458,4," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,10," United-States"," <=50K"
30," Private",144593,9," Never-married"," Other-service"," Not-in-family"," Black"," Male",0,0,40," Cambodia"," <=50K"
44," Federal-gov",136419,6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
75," Federal-gov",248833,9," Married-AF-spouse"," Armed-Forces"," Wife"," White"," Female",2653,0,14," United-States"," <=50K"
72," Federal-gov",289930,13," Separated"," Armed-Forces"," Not-in-family"," White"," Female",991,0,7," United-States"," <=50K"
29," Private",113870,2," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," Canada"," <=50K"
20," Federal-gov",117789,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
20," Federal-gov",273701,10," Never-married"," Exec-managerial"," Other-relative"," Black"," Male",34095,0,10," United-States"," <=50K"
25," Federal-gov",12285,10," Never-married"," Adm-clerical"," Not-in-family"," Amer-Indian-Eskimo"," Female",0,0,20," United-States"," <=50K"
49," Local-gov",189885,9," Widowed"," Craft-repair"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
25," Private",164488,13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Cambodia"," <=50K"
66," Federal-gov",99888,11," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
63," Local-gov",64448,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
34," Private",238305,10," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,1628,12," Cambodia"," <=50K"
44," Local-gov",135056,14," Divorced"," Prof-specialty"," Unmarried"," White"," Female",0,0,16," Canada"," <=50K"
53," Local-gov",123011,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," >50K"
19," Federal-gov",32477,10," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,25," United-States"," <=50K"
41," Private",185057,11," Never-married"," Craft-repair"," Not-in-family"," White"," Female",0,0,40," Cambodia"," <=50K"
32," Local-gov",335427,13," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,0,20," United-States"," >50K"
75," Local-gov",36243,16," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
76," Federal-gov",84755,10," Widowed"," Craft-repair"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
26," Local-gov",431861,6," Separated"," Armed-Forces"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
33," Federal-gov",49593,10," Married-civ-spouse"," Armed-Forces"," Wife"," Black"," Female",0,0,30," United-States"," <=50K"
48," Federal-gov",167381,9," Widowed"," Craft-repair"," Unmarried"," White"," Female",0,0,25," United-States"," <=50K"
36," Private",177907,13," Never-married"," Other-service"," Not-in-family"," White"," Male",2176,0,20," Cambodia"," <=50K"
21," Federal-gov",85733,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
33," Local-gov",152875,13," Married-civ-spouse"," Craft-repair"," Wife"," Asian-Pac-Islander"," Female",0,0,40," China"," <=50K"
49," Federal-gov",178215,10," Widowed"," Craft-repair"," Unmarried"," White"," Female",0,0,28," United-States"," <=50K"
47," Self-emp-inc",119471,4," Never-married"," Craft-repair"," Not-in-family"," Other"," Male",0,0,40," Canada"," <=50K"
63," Federal-gov",331527,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,14," United-States"," <=50K"
19," Federal-gov",37085,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
18," Private",205894,10," Never-married"," Sales"," Own-child"," White"," Male",0,0,25," Cambodia"," <=50K"
39," Self-emp-not-inc",218490,15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,2415,50," Cambodia"," >50K"
78," Never-worked",91534,13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,3," United-States"," <=50K"
21," Local-gov",121694,4," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
25," Local-gov",239120,13," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,13," United-States"," <=50K"
57," Local-gov",296516,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
52," Never-worked",294691,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
43," Private",183765,10," Divorced"," Tech-support"," Not-in-family"," White"," Male",0,0,40," Canada"," >50K"
41," Local-gov",29115,10," Widowed"," Craft-repair"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
20," Federal-gov",238685,7," Divorced"," Craft-repair"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
61," Local-gov",139391,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",99999,0,30," United-States"," >50K"
41," Private",216968,13," Never-married"," Handlers-cleaners"," Not-in-family"," Black"," Male",0,0,40," Cambodia"," <=50K"
27," Federal-gov",216479,13," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",0,0,24," United-States"," >50K"
46," Federal-gov",206357,3," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,0,40," Mexico"," <=50K"
48," Local-gov",184682,9," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,18," United-States"," <=50K"
30," Federal-gov",33811,13," Married-civ-spouse"," Adm-clerical"," Wife"," Other"," Female",0,0,40," Taiwan"," >50K"
18," Federal-gov",115258,7," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,12," United-States"," <=50K"
65," Federal-gov",117963,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,45," United-States"," <=50K"
24," Federal-gov",376474,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
32," Federal-gov",143699,10," Never-married"," Armed-Forces"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
48," Federal-gov",175653,12," Divorced"," Craft-repair"," Not-in-family"," White"," Female",14084,0,40," United-States"," >50K"
18," Federal-gov",118847,9," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,0,24," United-States"," <=50K"
47," Local-gov",109921,9," Separated"," Adm-clerical"," Unmarried"," Black"," Female",0,0,32," United-States"," <=50K"
44," Local-gov",109912,13," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,16," United-States"," >50K"
26," Federal-gov",176967,7," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,65," United-States"," <=50K"
62," Federal-gov",54878,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,25," United-States"," <=50K"
64," Local-gov",45817,5," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
50," Local-gov",281504,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
26," Private",359327,10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,50," Cambodia"," <=50K"
67," Federal-gov",63552,4," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
66," Federal-gov",37331,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,15," United-States"," <=50K"
71," Federal-gov",128529,9," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
46," Federal-gov",148489,9," Married-spouse-absent"," Adm-clerical"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,40," Philippines"," <=50K"
17," Federal-gov",104025,7," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,18," United-States"," <=50K"
43," Federal-gov",152569,11," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,2339,36," United-States"," <=50K"
21," Federal-gov",278391,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,16," United-States"," <=50K"
32," Private",154571,10," Never-married"," Other-service"," Other-relative"," Asian-Pac-Islander"," Male",0,0,40," Columbia"," <=50K"
20," Federal-gov",41035,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
51," Federal-gov",130667,9," Separated"," Craft-repair"," Not-in-family"," Black"," Male",0,0,6," United-States"," <=50K"
36," Federal-gov",128640,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,25," United-States"," <=50K"
36," Federal-gov",214896,5," Divorced"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," Mexico"," <=50K"
59," Local-gov",556688,5," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,12," United-States"," <=50K"
72," Federal-gov",114761,4," Widowed"," Craft-repair"," Unmarried"," White"," Female",0,0,20," United-States"," <=50K"
32," Local-gov",30499,13," Divorced"," Exec-managerial"," Unmarried"," White"," Female",0,0,32," United-States"," <=50K"
34," Local-gov",166545,10," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",7688,0,6," United-States"," >50K"
67," Never-worked",37092,4," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,4," United-States"," <=50K"
45," Private",129387,12," Divorced"," Tech-support"," Unmarried"," White"," Female",0,0,40," Cambodia"," <=50K"
32," Federal-gov",143162,6," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
22," Federal-gov",31102,10," Never-married"," Adm-clerical"," Own-child"," Asian-Pac-Islander"," Female",0,0,4," South"," <=50K"
28," Local-gov",424884,6," Separated"," Farming-fishing"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
19," Federal-gov",46400,10," Never-married"," Armed-Forces"," Not-in-family"," White"," Female",0,0,24," United-States"," <=50K"
90," Private",311184,13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,20," Cambodia"," <=50K"
19," Federal-gov",46400,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,32," United-States"," <=50K"
31," Federal-gov",233371,9," Married-civ-spouse"," Adm-clerical"," Wife"," Black"," Female",0,0,45," United-States"," <=50K"
62," Federal-gov",337721,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
30," Local-gov",159589,14," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,46," United-States"," >50K"
62," Local-gov",176753,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
22," Federal-gov",77873,5," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
72," Local-gov",194548,10," Married-spouse-absent"," Armed-Forces"," Not-in-family"," White"," Male",0,0,3," United-States"," <=50K"
22," Federal-gov",287988,10," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,15," United-States"," <=50K"
37," Private",196529,10," Widowed"," Other-service"," Not-in-family"," White"," Female",2354,0,40," Canada"," <=50K"
40," Federal-gov",224361,5," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,5," Cuba"," <=50K"
66," Federal-gov",196736,2," Never-married"," Adm-clerical"," Not-in-family"," Black"," Male",0,0,30," United-States"," <=50K"
69," Federal-gov",254834,13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",10605,0,10," United-States"," >50K"
43," Federal-gov",156996,15," Married-civ-spouse"," Prof-specialty"," Husband"," Asian-Pac-Islander"," Male",0,2415,55," Canada"," >50K"
31," Private",217962,10," Never-married"," Protective-serv"," Other-relative"," Black"," Male",0,0,40," Cambodia"," <=50K"
44," Self-emp-inc",116358,13," Married-civ-spouse"," Sales"," Husband"," Asian-Pac-Islander"," Male",0,0,50," Canada"," >50K"
64," Federal-gov",257790,9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,38," United-States"," <=50K"
17," Federal-gov",86786,6," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
57," Local-gov",176897,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
65," Never-worked",178931,9," Married-civ-spouse"," Adm-clerical"," Husband"," Amer-Indian-Eskimo"," Male",3818,0,40," United-States"," <=50K"
63," Federal-gov",222289,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7688,0,54," United-States"," >50K"
30," Private",144593,9," Never-married"," Other-service"," Not-in-family"," Black"," Male",0,0,40," Cambodia"," <=50K"
80," Local-gov",172826,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
30," Local-gov",147215,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
42," Federal-gov",109912,12," Never-married"," Craft-repair"," Other-relative"," White"," Female",0,0,40," United-States"," <=50K"
29," Private",54411,9," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,50," Canada"," <=50K"
28," Never-worked",389857,9," Married-civ-spouse"," Adm-clerical"," Other-relative"," White"," Male",0,0,16," United-States"," <=50K"
33," Federal-gov",192644,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
29," Federal-gov",108775,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," Dominican-Republic"," <=50K"
27," Local-gov",251854,13," Married-civ-spouse"," Craft-repair"," Wife"," Black"," Female",0,0,35," Canada"," >50K"
70," Federal-gov",118630,11," Widowed"," Armed-Forces"," Unmarried"," White"," Female",0,0,35," United-States"," <=50K"
21," Federal-gov",170070,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,10," United-States"," <=50K"
42," Private",157367,9," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,35," Cambodia"," <=50K"
33," Private",160216,14," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,32," Cambodia"," <=50K"
60," Local-gov",41517,7," Married-spouse-absent"," Armed-Forces"," Unmarried"," Black"," Female",0,0,20," United-States"," <=50K"
65," Local-gov",315728,9," Widowed"," Armed-Forces"," Unmarried"," White"," Female",2329,0,75," United-States"," <=50K"
19," Federal-gov",234519,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
18," Federal-gov",127388,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
59," Local-gov",409842,14," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
31," Local-gov",182191,13," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",4064,0,30," Canada"," <=50K"
33," Local-gov",102130,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
43," State-gov",506329,13," Married-civ-spouse"," Prof-specialty"," Husband"," Asian-Pac-Islander"," Male",15024,0,40," China"," >50K"
50," Self-emp-not-inc",221336,10," Divorced"," Exec-managerial"," Unmarried"," Asian-Pac-Islander"," Female",0,0,40," Cambodia"," <=50K"
24," Federal-gov",412156,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," Mexico"," <=50K"
48," Local-gov",151584,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",8614,0,60," United-States"," >50K"
19," Federal-gov",133983,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
66," Federal-gov",213477,4," Divorced"," Farming-fishing"," Not-in-family"," White"," Male",0,0,10," United-States"," <=50K"
58," Federal-gov",37591,13," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
18," Federal-gov",163085,9," Separated"," Craft-repair"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
30," Federal-gov",159159,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,30," United-States"," <=50K"
19," Federal-gov",28967,10," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
44," Private",237993,15," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,45," Canada"," <=50K"
40," Local-gov",507086,9," Divorced"," Adm-clerical"," Not-in-family"," Black"," Female",0,0,32," United-States"," <=50K"
25," Local-gov",39901,13," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
39," Private",144608,13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,40," Cambodia"," >50K"
60," Federal-gov",141580,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,50," United-States"," >50K"
39," Private",258276,13," Married-civ-spouse"," Tech-support"," Husband"," Asian-Pac-Islander"," Male",3137,0,40," China"," <=50K"
57," Private",143030,9," Widowed"," Other-service"," Unmarried"," White"," Female",0,0,30," Cambodia"," <=50K"
48," Federal-gov",63466,9," Married-spouse-absent"," Craft-repair"," Unmarried"," White"," Female",0,0,32," United-States"," <=50K"
45," Federal-gov",119835,4," Divorced"," Adm-clerical"," Not-in-family"," Amer-Indian-Eskimo"," Male",0,0,48," United-States"," <=50K"
18," Local-gov",214989,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,1602,24," United-States"," <=50K"
69," Local-gov",323016,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",99999,0,40," United-States"," >50K"
17," Local-gov",280670,6," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
34," Federal-gov",133278,8," Separated"," Armed-Forces"," Unmarried"," Black"," Female",0,0,53," United-States"," <=50K"
67," Never-worked",163726,3," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,49," United-States"," <=50K"
36," Self-emp-not-inc",609935,13," Married-civ-spouse"," Transport-moving"," Husband"," Black"," Male",0,0,48," Cambodia"," <=50K"
82," Federal-gov",42435,6," Widowed"," Craft-repair"," Not-in-family"," White"," Male",0,0,20," United-States"," <=50K"
35," Federal-gov",98989,5," Divorced"," Adm-clerical"," Own-child"," Amer-Indian-Eskimo"," Male",0,0,38," United-States"," <=50K"
35," Federal-gov",202683,13," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
69," Federal-gov",337720,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,24," United-States"," <=50K"
41," Private",203943,8," Married-civ-spouse"," Protective-serv"," Husband"," Black"," Male",0,0,40," Columbia"," <=50K"
17," Local-gov",198797,7," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,20," Peru"," <=50K"
22," Federal-gov",117618,13," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",0,0,25," United-States"," <=50K"
30," Private",119164,13," Never-married"," Other-service"," Unmarried"," White"," Male",0,0,40," Cambodia"," <=50K"
41," Local-gov",344572,9," Divorced"," Farming-fishing"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
39," Private",258037,14," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," Cambodia"," <=50K"
21," Federal-gov",415913,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
21," Private",400635,10," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,20," Cambodia"," <=50K"
24," Federal-gov",175069,13," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
28," Federal-gov",78388,6," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,38," United-States"," <=50K"
38," State-gov",110426,16," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",7688,0,40," Cambodia"," >50K"
72," Federal-gov",76860,9," Married-civ-spouse"," Craft-repair"," Husband"," Asian-Pac-Islander"," Male",0,0,1," United-States"," <=50K"
46," Federal-gov",177305,11," Married-civ-spouse"," Armed-Forces"," Wife"," Black"," Female",0,0,35," United-States"," >50K"
39," Private",165106,13," Married-spouse-absent"," Craft-repair"," Not-in-family"," White"," Male",0,1564,50," Cambodia"," >50K"
33," Private",35309,13," Never-married"," Exec-managerial"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,40," Cambodia"," <=50K"
34," Private",317809,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," Cambodia"," >50K"
59," Federal-gov",367984,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
58," Federal-gov",266792,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",99999,0,40," United-States"," >50K"
23," Federal-gov",263899,9," Never-married"," Adm-clerical"," Own-child"," Black"," Male",0,0,12," England"," <=50K"
19," Federal-gov",258026,9," Never-married"," Craft-repair"," Not-in-family"," White"," Female",0,0,16," United-States"," <=50K"
64," Local-gov",211360,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
63," Private",221072,13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,49," Canada"," <=50K"
76," Federal-gov",191024,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
27," Federal-gov",173800,14," Never-married"," Armed-Forces"," Unmarried"," Asian-Pac-Islander"," Male",0,0,20," Taiwan"," <=50K"
27," Private",133929,13," Never-married"," Prof-specialty"," Unmarried"," White"," Female",0,0,36," China"," <=50K"
54," Federal-gov",185936,5," Divorced"," Craft-repair"," Not-in-family"," White"," Female",0,0,15," United-States"," <=50K"
28," Federal-gov",113635,7," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
54," Local-gov",172991,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
29," Federal-gov",256211,2," Never-married"," Armed-Forces"," Own-child"," Asian-Pac-Islander"," Male",0,0,40," Philippines"," <=50K"
40," Local-gov",170649,10," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
64," Local-gov",50171,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,10," United-States"," <=50K"
36," Private",150601,15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," Cambodia"," <=50K"
49," Never-worked",52590,9," Never-married"," Armed-Forces"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
56," Private",215839,10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,60," Cambodia"," <=50K"
22," Federal-gov",255969,8," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,48," United-States"," <=50K"
70," Federal-gov",346053,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
58," Self-emp-not-inc",147653,6," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",0,1977,35," Cambodia"," >50K"
38," Private",152237,13," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,45," Cambodia"," >50K"
22," Federal-gov",228480,9," Married-civ-spouse"," Adm-clerical"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
63," Private",339755,13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," Cambodia"," >50K"
17," Federal-gov",161981,6," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
35," Private",126675,9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,46," Cambodia"," <=50K"
47," Never-worked",83046,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,18," United-States"," <=50K"
29," Private",46609,6," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,40," Canada"," <=50K"
17," Federal-gov",170320,7," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,8," United-States"," <=50K"
49," Federal-gov",407495,9," Married-spouse-absent"," Exec-managerial"," Not-in-family"," White"," Male",0,0,70," United-States"," <=50K"
61," Federal-gov",226989,9," Divorced"," Armed-Forces"," Not-in-family"," White"," Male",4865,0,40," United-States"," <=50K"
